,市場平均(全株等ウェイト),1306 TOPIX,1321 日経225,1478 高配当MSCI,1577 高配当70,n25 利2% 業種2 上昇のみ 12ヶ月,n25 利2% 業種2 上昇のみ 6ヶ月,n25 利2% 業種2 制限なし 12ヶ月,n25 利2% 業種2 制限なし 6ヶ月,n25 利2% 業種3 上昇のみ 12ヶ月,n25 利2% 業種3 上昇のみ 6ヶ月,n25 利2% 業種3 制限なし 12ヶ月,n25 利2% 業種3 制限なし 6ヶ月,n25 利3% 業種2 上昇のみ 12ヶ月,n25 利3% 業種2 上昇のみ 6ヶ月,n25 利3% 業種2 制限なし 12ヶ月,n25 利3% 業種2 制限なし 6ヶ月,n25 利3% 業種3 上昇のみ 12ヶ月,n25 利3% 業種3 上昇のみ 6ヶ月,n25 利3% 業種3 制限なし 12ヶ月,n25 利3% 業種3 制限なし 6ヶ月,n50 利2% 業種2 上昇のみ 12ヶ月,n50 利2% 業種2 上昇のみ 6ヶ月,n50 利2% 業種2 制限なし 12ヶ月,n50 利2% 業種2 制限なし 6ヶ月,n50 利2% 業種3 上昇のみ 12ヶ月,n50 利2% 業種3 上昇のみ 6ヶ月,n50 利2% 業種3 制限なし 12ヶ月,n50 利2% 業種3 制限なし 6ヶ月,n50 利3% 業種2 上昇のみ 12ヶ月,n50 利3% 業種2 上昇のみ 6ヶ月,n50 利3% 業種2 制限なし 12ヶ月,n50 利3% 業種2 制限なし 6ヶ月,n50 利3% 業種3 上昇のみ 12ヶ月,n50 利3% 業種3 上昇のみ 6ヶ月,n50 利3% 業種3 制限なし 12ヶ月,n50 利3% 業種3 制限なし 6ヶ月
2016-08-31,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-01,1.0042030129108122,1.0059259485315393,1.0023282887077998,1.00231884057971,1.0041088854648177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-02,1.0042146084045191,1.0088888662832756,1.0023282887077998,1.0028985507246377,1.0082177709296354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-05,1.0081528752612234,1.0125925699869793,1.0081490104772992,1.0098550724637683,1.0118130457113508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,1.019210735608044,1.0185185185185186,1.011059371362049,1.012753623188406,1.014894709809964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-07,1.021841272816898,1.0155556007667825,1.0081490104772992,0.9953623188405799,1.0133538777606574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08,1.0206859144962133,1.0133333559389468,1.0052386495925494,1.0023188405797103,1.0066769388803287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-09,1.0201813636812818,1.0118518970630788,1.0058207217694992,1.0017391304347827,1.0133538777606574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-12,1.00633578674492,0.9940740514684607,0.9871944121071011,0.9895652173913044,1.0005136106831023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-13,1.0085032065036614,0.9970370822482639,0.9906868451688009,0.9918840579710145,1.002054442732409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-14,1.0019249706646516,0.9881481029369213,0.9842840512223515,0.9849275362318841,0.9964047252182847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-15,0.9935746462067133,0.9800000226056135,0.9720605355064027,0.9727536231884059,0.9881869542886494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-16,1.0034114787841912,0.988888888888889,0.979045401629802,0.9820289855072464,0.9892141756548538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-20,1.005574729274409,0.9911111337167248,0.9761350407450523,0.9808695652173913,0.9974319465844891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-21,1.0278514624451884,1.0185185185185188,0.9959254947613503,0.9994202898550725,1.0205444273240885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-23,1.034546704007772,1.016296273690683,0.9918509895227007,1.0005797101449276,1.0184899845916797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,1.0268597714892531,1.005185162579572,0.978463329452852,0.9913043478260871,1.00924499229584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-27,1.0384743603369593,1.0155556007667828,0.9871944121071011,0.9802898550724639,1.0154083204930666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-28,1.0340677266238105,1.0096296522352435,0.9813736903376017,0.9843478260869567,1.0092449922958402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-29,1.0429929627257684,1.0214814362702551,0.9953434225844002,0.9924637681159423,1.0231124807395997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,1.029959084035848,1.0022222448278362,0.9813736903376016,0.9918840579710148,1.011813045711351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-03,1.037537312984586,1.008888866283276,0.9895227008149008,0.9930434782608699,1.0133538777606577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-04,1.044951110406943,1.0162962736906833,0.9959254947613503,0.9994202898550728,1.0200308166409864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-05,1.0509774203711513,1.0229630081741903,1.0034924330616997,0.9976811594202901,1.011813045711351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-06,1.0545989878702697,1.0274073848017944,1.0075669383003492,1.013913043478261,1.0128402670775556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-07,1.051707306068012,1.0244444670500583,1.0058207217694994,1.0156521739130435,1.0274781715459684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-11,1.0557087261788418,1.0288888436776624,1.0151338766006985,1.0202898550724637,1.034227649176134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12,1.046937379113795,1.0192593044704865,1.0052386495925494,1.0144927536231882,1.0238438374374177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,1.049519349776165,1.0177777325665514,0.9999999999999999,1.0150724637681159,1.0217670750896746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-14,1.0520310101064585,1.021481436270255,1.006402793946449,1.0179710144927536,1.0222862656766103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,1.0576716450879633,1.0266667118778936,1.0087310826542488,1.0208695652173914,1.0290357433067758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-18,1.0638532217827494,1.0288888436776622,1.0116414435389984,1.024927536231884,1.0305933150675832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-19,1.0685955179556799,1.0311110885054977,1.0133876600698484,1.0226086956521738,1.036304411523877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-20,1.0766756017447503,1.039999954788773,1.026775320139697,1.0202898550724637,1.0373427926977488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-21,1.0745108637913439,1.035555578161169,1.025611175785797,1.0289855072463767,1.0357852209369414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-24,1.0775267752583562,1.038518495912905,1.0279394644935969,1.0255072463768116,1.0378619832846845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,1.0820653863213998,1.0444444444444443,1.0366705471478461,1.0365217391304349,1.047726604436465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-26,1.0870064662035699,1.0481481481481478,1.0360884749708963,1.038840579710145,1.0529185103058232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,1.086854972552359,1.0496296070240159,1.0337601862630965,1.0342028985507248,1.0487649856103367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-28,1.0948170382769609,1.0555555555555551,1.0407450523864958,1.0457971014492755,1.0607063691098604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-31,1.0945063134369533,1.0585184733072912,1.039580908032596,1.053913043478261,1.064340703218411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-01,1.0939526087320866,1.0585184733072912,1.0407450523864958,1.0486956521739133,1.069013418500833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-02,1.0744697000219159,1.0370370370370365,1.0227008149010477,1.0359420289855075,1.0575912255882454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-04,1.064709349983109,1.0222222222222217,1.0081490104772992,1.0098550724637683,1.0435730797409786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-07,1.076754746541564,1.0340741192853005,1.0250291036088477,1.0266666666666668,1.0534377008927591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-08,1.07525184504797,1.034814792209201,1.0238649592549478,1.0301449275362322,1.059667987935989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-09,1.028359453954041,0.9888888888888885,0.9732246798603029,0.985507246376812,1.0134600256987019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-10,1.0803488726978734,1.0451852303964115,1.033178114086147,1.0301449275362324,1.0690134185008335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-11,1.0744426964233496,1.0466666892722796,1.0360884749708965,1.0347826086956526,1.0752437055440631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14,1.0924835046611139,1.0614815040870944,1.0535506402793946,1.0446376811594207,1.0949729478476238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-15,1.0910744377941752,1.0644444218388307,1.0535506402793946,1.0579710144927539,1.0965305196084312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-16,1.104810172168233,1.07703699182581,1.0663562281722934,1.0724637681159424,1.1089910936948908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-17,1.1081891653276308,1.0792592366536455,1.0651920838183935,1.0637681159420294,1.1131446183903773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-18,1.1173809152118304,1.0851851851851848,1.0721769499417928,1.0776811594202902,1.113663808977313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-21,1.1264095245721164,1.0940740514684604,1.0791618160651921,1.080579710144928,1.1224900489552216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-22,1.1309578798869724,1.0985185411241316,1.0826542491268918,1.07304347826087,1.1230092395421574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-24,1.1361843071167097,1.107407407407407,1.0931315483119908,1.104347826086957,1.132873860693938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-25,1.1372710350753903,1.1118518970630782,1.0966239813736904,1.1089855072463775,1.1354698136286168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,1.1441598879922825,1.1148148148148143,1.0942956926658907,1.1153623188405803,1.1500071500628195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-29,1.1432355048794676,1.1148148148148143,1.091385331781141,1.1113043478260876,1.145853625367333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,1.1467485671117839,1.1140740288628468,1.090803259604191,1.124637681159421,1.1463728159542688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-01,1.1525912683323252,1.1229630081741895,1.1036088474970898,1.1275362318840587,1.1577950088668567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02,1.1474429274316464,1.1222222222222218,1.0983701979045402,1.117101449275363,1.1697363923663804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,1.1412473010677162,1.1140740288628468,1.090221187427241,1.0915942028985515,1.1557182465191134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-06,1.148151218268061,1.121481436270254,1.0948777648428405,1.0985507246376818,1.1666212488447656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-07,1.1577052891654733,1.1318518744574648,1.1024447031431897,1.1113043478260876,1.1832353476267117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-08,1.1690922398081118,1.1459259033203122,1.1181606519208382,1.1234782608695657,1.204002971104144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09,1.1753968219286484,1.157777800383391,1.1338766006984866,1.1356521739130438,1.2200978792991541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,1.181040296286026,1.1622221770109953,1.1420256111757858,1.1414492753623193,1.218021116951411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-13,1.1908012762154365,1.1681481255425348,1.1478463329452853,1.1408695652173917,1.2200978792991541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-14,1.1887229768047736,1.1681481255425348,1.1472642607683352,1.1576811594202903,1.2190594981252825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-15,1.1916608382618348,1.171111156322338,1.1490104772991852,1.1652173913043482,1.226328166342384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-16,1.1983905081809663,1.1770369918258101,1.1559953434225845,1.170434782608696,1.231520072211742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,1.197458912846084,1.1762963189019098,1.1565774155995345,1.1600000000000004,1.2278857381031913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20,1.2029295911586326,1.1770369918258103,1.1618160651920841,1.1698550724637684,1.2226938322338332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21,1.1955617599700388,1.1718518292462385,1.1594877764842844,1.1652173913043482,1.2221746416468975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22,1.1946843485188745,1.1711111563223382,1.1571594877764846,1.1652173913043482,1.215944354603668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-26,1.1960465507913964,1.1688889114945025,1.1565774155995345,1.1600000000000004,1.215425164016732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-27,1.1958552510461926,1.1659258807146993,1.1565774155995345,1.1623188405797105,1.215425164016732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-28,1.204939536171966,1.1688889114945025,1.1594877764842844,1.1634782608695655,1.2149059734297962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-29,1.1918496170493496,1.1540740966796876,1.142607683352736,1.1536231884057975,1.1982918746478504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-30,1.194349825233397,1.1525926378038196,1.1396973224679863,1.1507246376811597,1.199330255821722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-04,1.2213928914633294,1.1800000226056138,1.1688009313154835,1.1571014492753626,1.2304816910378706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-05,1.2242670603158157,1.1814814814814818,1.1653084982537838,1.1756521739130439,1.2315200722117423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-06,1.2246082806238117,1.180740695529514,1.161233993015134,1.1686956521739134,1.2303778529204836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-10,1.2206371585224223,1.1718518292462385,1.153667054714785,1.1594202898550727,1.2152971438187532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-11,1.2225789204515947,1.177777777777778,1.1559953434225845,1.1698550724637682,1.224137559499078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-12,1.21238700388126,1.1659258807146993,1.1431897555296857,1.1582608695652175,1.2106169237526991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-13,1.219789232961337,1.1740740740740745,1.151920838183935,1.1657971014492754,1.21893731498124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16,1.2085153099617676,1.1622221770109957,1.141443538998836,1.1565217391304348,1.2038566058795095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-17,1.1925163784408002,1.1451852303964125,1.1245634458672877,1.1402898550724636,1.1877358478742115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-18,1.1948659163710649,1.1511110658998847,1.1292200232828873,1.1443478260869564,1.1924160679402658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-19,1.205004642159843,1.1622221770109957,1.1396973224679863,1.1362318840579708,1.2043766303312933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-20,1.208900087481574,1.1651852077907991,1.1426076833527359,1.1588405797101446,1.2163371927223208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-23,1.199768012277506,1.1503703929759843,1.1292200232828873,1.148405797101449,1.1986563613616714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-24,1.1969234808309424,1.1451852303964125,1.122817229336438,1.1368115942028982,1.1877358478742115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-25,1.2101670083022085,1.1548147696035884,1.1356228172293368,1.1478260869565216,1.1970962880063198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-26,1.2234184264684989,1.1755555329499425,1.1565774155995345,1.1628985507246374,1.2246575839508613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-27,1.2243539471064222,1.1762963189019102,1.1600698486612342,1.1698550724637677,1.2251776084026451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-30,1.2244829065514085,1.1725926151982065,1.1559953434225847,1.1623188405797098,1.2246575839508613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31,1.2125616369047618,1.1562963415075236,1.1373690337601865,1.1455072463768112,1.2132170460116176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-01,1.2195735679997746,1.1592592592592599,1.1431897555296857,1.1478260869565216,1.2111369482044823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-02,1.206103305014295,1.1466666892722808,1.1298020954598371,1.1356521739130432,1.1898159456813462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-03,1.208113751646552,1.1511110658998849,1.1292200232828873,1.1391304347826083,1.1898159456813462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,1.2116909551351325,1.1555555555555561,1.132130384167637,1.140869565217391,1.1913760190366975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-07,1.2070464445850206,1.15259263780382,1.129220023282887,1.1205797101449273,1.1908559945849138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-08,1.2140824916051793,1.1577778003833918,1.1332945285215366,1.1298550724637677,1.1996964102652383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-09,1.2100499403741523,1.1511110658998849,1.128637951105937,1.1310144927536228,1.1934561168438327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-10,1.2307739420532606,1.175555532949943,1.1559953434225843,1.1480886313740575,1.216857217174104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,1.240105937648644,1.1814814814814822,1.1618160651920835,1.1533875019803994,1.2236175350472933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
