,市場平均(全株等ウェイト),1306 TOPIX,1321 日経225,1478 高配当MSCI,1577 高配当70,【比較】市場平均(全株等ウェイト),【比較】1306 TOPIX,【比較】1321 日経225,【比較】1478 高配当MSCI,【比較】1577 高配当70,入替あり 15銘柄,入替あり 20銘柄,入替あり 25銘柄,入替あり 20銘柄(減配ルールなし)
2018-11-28,1.5224578610056765,1.3066764520687804,1.3675353901522753,1.2058554200588214,1.322843271458715,1.5224578610056765,1.3066764520687804,1.3675353901522753,1.2058554200588214,1.322843271458715,0.9711825008290241,0.9660566956124279,0.9602302586249902,0.9602924084366505
2018-11-29,1.5317900819521428,1.3112693862256515,1.3717321230462103,1.202197617975731,1.322843271458715,1.5317900819521428,1.3112693862256515,1.3717321230462103,1.202197617975731,1.322843271458715,0.9684719490257897,0.966505418324425,0.9614673265207668,0.9607475510521014
2018-11-30,1.539656764616388,1.3166277315398895,1.378326989022394,1.2058554200588216,1.3277751643514775,1.539656764616388,1.3166277315398895,1.378326989022394,1.2058554200588216,1.3277751643514775,0.9670598481130344,0.9669457348997493,0.9626788954484545,0.9611822306600708
2018-12-03,1.5584400238358997,1.3349992345610395,1.3915167209747614,1.2235347967937586,1.3425708430297647,1.5584400238358997,1.3349992345610395,1.3915167209747614,1.2235347967937586,1.3425708430297647,0.9750291580322157,0.9781457803298271,0.9715963680290443,0.9723132272300071
2018-12-04,1.522541620089602,1.3020836347150764,1.3597414576349671,1.1979301822121255,1.314075461871582,1.522541620089602,1.3020836347150764,1.3597414576349671,1.1979301822121255,1.314075461871582,0.9584106335563043,0.9588742318143827,0.9529908916514512,0.9531829763412558
2018-12-05,1.5110775693976275,1.2951942334797695,1.351347991847097,1.1900049443654295,1.3003757593916865,1.5110775693976275,1.2951942334797695,1.351347991847097,1.1900049443654295,1.3003757593916865,0.9528367036099789,0.9535404728729797,0.9475197929823909,0.9478654215750307
2018-12-06,1.4829693283599936,1.2722297963017482,1.3249685279423622,1.1711063002694622,1.2757162949278744,1.4829693283599936,1.2722297963017482,1.3249685279423622,1.1711063002694622,1.2757162949278744,0.9423986849892841,0.9400226452270446,0.9333148722572902,0.9344152935886375
2018-12-07,1.4867329308233497,1.279884608694422,1.3363596600830432,1.1747641023525528,1.2768122711262662,1.4867329308233497,1.279884608694422,1.3363596600830432,1.1747641023525528,1.2768122711262662,0.948919278661481,0.948358672285727,0.939870533794316,0.9427281775139105
2018-12-10,1.4525146202266654,1.2561547603590337,1.3099801961783084,1.1534269235345251,1.2570846995552165,1.4525146202266654,1.2561547603590337,1.3099801961783084,1.1534269235345251,1.2570846995552165,0.936639544991608,0.9353588354502911,0.9269243501450866,0.9298023023907408
2018-12-11,1.430165832854999,1.2431414858489542,1.305183930013811,1.145501685687829,1.2384531041825586,1.430165832854999,1.2431414858489542,1.305183930013811,1.145501685687829,1.2384531041825586,0.9300520480200689,0.9264114376684688,0.9178183661006705,0.9209149011952132
2018-12-12,1.4585737827589782,1.2691679180659454,1.3327624604596702,1.162571428742251,1.2598246400511957,1.4585737827589782,1.2691679180659454,1.3327624604596702,1.162571428742251,1.2598246400511957,0.9407463015604202,0.9401119277764082,0.9311223189414187,0.9345387536868804
2018-12-13,1.4743437387014402,1.2775881416159858,1.3441535926003512,1.171106300269462,1.271332390134308,1.4743437387014402,1.2775881416159858,1.3441535926003512,1.171106300269462,1.271332390134308,0.9420354112926871,0.942632868457387,0.934160541054553,0.9370357185202179
2018-12-14,1.4487514655087765,1.2569201715164002,1.3183736619661786,1.15525582457607,1.2532487828608458,1.4487514655087765,1.2569201715164002,1.3183736619661786,1.15525582457607,1.2532487828608458,0.9328449612743324,0.9307482170006097,0.9225677361559712,0.9252140138817924
2018-12-17,1.4392333418104053,1.259216638594836,1.3261675944834865,1.1589136266591604,1.2548927471584332,1.4392333418104053,1.259216638594836,1.3261675944834865,1.1589136266591604,1.2548927471584332,0.9361503018777637,0.9309552103126278,0.9235376920201482,0.9254342630545693
2018-12-18,1.4043310657794263,1.2347212622989134,1.3039848634726867,1.147330586729374,1.2417410327777334,1.4043310657794263,1.2347212622989134,1.3039848634726867,1.147330586729374,1.2417410327777334,0.9213122888159859,0.9161281243775395,0.9093197350009353,0.9106978647972469
2018-12-19,1.403118924248601,1.2285973890241408,1.2943923311436922,1.1412342499242232,1.231329258893013,1.403118924248601,1.2285973890241408,1.2943923311436922,1.1412342499242232,1.231329258893013,0.9138267941067721,0.9078367762004138,0.9011168412120371,0.9024533883195562
2018-12-20,1.3570848151703847,1.1972126114929114,1.2560222018277143,1.1131911006205297,1.2028338777348302,1.3570848151703847,1.1972126114929114,1.2560222018277143,1.1131911006205297,1.2028338777348302,0.8976953718638652,0.898286851159224,0.8905463013541892,0.8930245311825111
2018-12-21,1.3261989506673504,1.17424817431489,1.2446310696870333,1.0930731891635321,1.1792703894694099,1.3261989506673504,1.17424817431489,1.2446310696870333,1.0930731891635321,1.1792703894694099,0.8747447689271237,0.8782728926250504,0.8712373275881314,0.873158864675533
2018-12-24,1.3261989506673504,1.17424817431489,1.2446310696870333,1.0930731891635321,1.1792703894694099,1.3261989506673504,1.17424817431489,1.2446310696870333,1.0930731891635321,1.1792703894694099,0.8747447689271237,0.8782728926250504,0.8712373275881314,0.873158864675533
2018-12-25,1.2556050958826055,1.1198990764088068,1.181680076278007,1.043083227361296,1.1332393891369608,1.2556050958826055,1.1198990764088068,1.181680076278007,1.043083227361296,1.1332393891369608,0.8480122156714388,0.8459706219550961,0.8360871809550046,0.8410423369859876
2018-12-26,1.280652584824915,1.1329122341157187,1.1954693415009368,1.0540566336105675,1.1409112225257023,1.280652584824915,1.1329122341157187,1.1954693415009368,1.0540566336105675,1.1409112225257023,0.8547296294917178,0.8601004703837044,0.8480684103344572,0.8551119211132489
2018-12-27,1.3538934794403132,1.1880268599823363,1.2386357369814118,1.1022176943712585,1.194066068147697,1.3538934794403132,1.1880268599823363,1.2386357369814118,1.1022176943712585,1.194066068147697,0.8856756641501878,0.8991301455321419,0.8860761732921117,0.8939241544614672
2018-12-28,1.3488368720518509,1.1841994537859994,1.2338394708169145,1.1040465954128036,1.1924221038501095,1.3488368720518509,1.1841994537859994,1.2338394708169145,1.1040465954128036,1.1924221038501095,0.8807241531610508,0.8928283555232948,0.880157057482371,0.8876549654653305
2018-12-31,1.3488368720518509,1.1841994537859994,1.2338394708169145,1.1040465954128036,1.1924221038501095,1.3488368720518509,1.1841994537859994,1.2338394708169145,1.1040465954128036,1.1924221038501095,0.8807241531610508,0.8928283555232948,0.880157057482371,0.8876549654653305
2019-01-04,1.3305118616784006,1.1627659557258794,1.2068604736416175,1.0857575849973513,1.1705025798822766,1.3305118616784006,1.1627659557258794,1.2068604736416175,1.0857575849973513,1.1705025798822766,0.8744907933606327,0.8864592204626571,0.8733371110335759,0.8813424222917964
