,市場平均,配当コア25 年1回,配当コア25 半年,配当コア15 年1回,配当コア40 年1回,利回りだけ上位25,トレンド条件なし25,減配歴チェックなし25
2019-08-09,1.4303989787166596,0.7869486819985604,0.8008761649214667,0.7869486819985604,0.7869486819985604,0.8861120565441765,0.8529948369022388,0.7869486819985604
2019-08-13,1.4108743951741813,0.7778296671916606,0.7895738681839874,0.7778296671916606,0.7778296671916606,0.8751444712325395,0.8410013917503641,0.7778296671916606
2019-08-14,1.4285364911303688,0.786769867141993,0.799435709774828,0.786769867141993,0.786769867141993,0.8903874557810594,0.8536054856499775,0.786769867141993
2019-08-15,1.4102561150746362,0.7774793969763164,0.7914948880381063,0.7774793969763164,0.7774793969763164,0.8811924596154553,0.8461220670517126,0.7774793969763164
2019-08-16,1.409408873587393,0.7797622630490137,0.7929686102359835,0.7797622630490137,0.7797622630490137,0.8835656062018173,0.8478581926457829,0.7797622630490137
2019-08-19,1.4194987274678608,0.784532199917024,0.7964860851044735,0.784532199917024,0.784532199917024,0.8903331790800417,0.8512763653582291,0.784532199917024
2019-08-20,1.4361605069257795,0.7902358363097153,0.8053486195744938,0.7902358363097153,0.7902358363097153,0.8953711237384695,0.8551504225899185,0.7902358363097153
2019-08-21,1.425965951385802,0.785068407248683,0.8026485172663795,0.785068407248683,0.785068407248683,0.891080972072309,0.8474558934162155,0.785068407248683
2019-08-22,1.4228976568718124,0.785461776101016,0.8030901768809193,0.785461776101016,0.785461776101016,0.8911983059733145,0.8474062918280333,0.785461776101016
2019-08-23,1.4264864880490573,0.7871694157038372,0.8056451637573743,0.7871694157038372,0.7871694157038372,0.8928385691858164,0.8480650305388967,0.7871694157038372
2019-08-26,1.3965866507066407,0.7741360264534387,0.7894228700316601,0.7741360264534387,0.7741360264534387,0.8760965230644362,0.8334644177077312,0.7741360264534387
2019-08-27,1.4101162465616974,0.7824520994050053,0.7958603865043651,0.7824520994050053,0.7824520994050053,0.8843068937925967,0.8423595437096683,0.7824520994050053
2019-08-28,1.4040455704707644,0.7806646407574891,0.7927988855950849,0.7806646407574891,0.7806646407574891,0.8822236218154337,0.8414085702419485,0.7806646407574891
2019-08-29,1.402365721409513,0.7829008204782186,0.7955586392585531,0.7829008204782186,0.7829008204782186,0.8815565820062511,0.8412099952854085,0.7829008204782186
2019-08-30,1.4319142471127584,0.7953831477195612,0.8091569985224728,0.7953831477195612,0.7953831477195612,0.8965029645862865,0.8582035457352117,0.7953831477195612
2019-09-02,1.421868083133447,0.7896220737860404,0.8039597927821683,0.7896220737860404,0.7896220737860404,0.8936558752550811,0.8542188030739829,0.7896220737860404
2019-09-03,1.4315738762644734,0.7940057739434242,0.8054395116193445,0.7940057739434242,0.7940057739434242,0.8971028568071365,0.8595264712924899,0.7940057739434242
2019-09-04,1.4219560003455007,0.787098408636839,0.8030900893030979,0.787098408636839,0.787098408636839,0.8912765146292098,0.8528815224872655,0.787098408636839
2019-09-05,1.452242097616981,0.8011461758791518,0.8203306937607264,0.8011461758791518,0.8011461758791518,0.9098611904712914,0.868496538036395,0.8011461758791518
2019-09-06,1.453138931316716,0.8058778218911862,0.824120680910639,0.8058778218911862,0.8058778218911862,0.9157735318703737,0.875729868878794,0.8058778218911862
2019-09-09,1.4675177276080595,0.8135907284479038,0.8298989667767324,0.8135907284479038,0.8135907284479038,0.9244345356249679,0.8825322968886584,0.8135907284479038
2019-09-10,1.476304426064396,0.8229576194919482,0.8393311101395076,0.8229576194919482,0.8229576194919482,0.9391118559080732,0.894233677074967,0.8229576194919482
2019-09-11,1.5005626769396925,0.8354655208591476,0.8528751744473579,0.8354655208591476,0.8354655208591476,0.955658203649578,0.9099866435123508,0.8354655208591476
2019-09-12,1.507369578587211,0.8438859395499332,0.8556582195453644,0.8438859395499332,0.8438859395499332,0.9599539309287797,0.911982862212335,0.8438859395499332
2019-09-13,1.5169182683471587,0.8512049675108118,0.8608437521218725,0.8512049675108118,0.8512049675108118,0.9651062861377442,0.9172567909365003,0.8512049675108118
2019-09-17,1.5233202790055216,0.8585520876397109,0.8632944501653668,0.8585520876397109,0.8585520876397109,0.9635972477696595,0.9186694222864205,0.8585520876397109
2019-09-18,1.5140279589756571,0.8495466664891974,0.8606053487920505,0.8495466664891974,0.8495466664891974,0.961243259241259,0.912975362381987,0.8495466664891974
2019-09-19,1.5285028343520464,0.8550141025553092,0.868409375503017,0.8550141025553092,0.8550141025553092,0.9652905559866982,0.9166286481647156,0.8550141025553092
2019-09-20,1.533432770234222,0.8577516512842934,0.8661824331112083,0.8577516512842934,0.8577516512842934,0.9667935224671842,0.9212392106042991,0.8577516512842934
2019-09-24,1.5410182148931209,0.8567474867363747,0.8689156045089276,0.8567474867363747,0.8567474867363747,0.9681269220111054,0.9199343978364684,0.8567474867363747
2019-09-25,1.5384346326672522,0.8606866776816018,0.8646400457801036,0.8606866776816018,0.8606866776816018,0.9648070199374061,0.920521250636133,0.8606866776816018
2019-09-26,1.545231772956366,0.8567626722063497,0.8687777720346119,0.8567626722063497,0.8567626722063497,0.9717722011108454,0.9248635645468412,0.8567626722063497
2019-09-27,1.5389088242723714,0.8564271512882076,0.8693055599695984,0.8564271512882076,0.8564271512882076,0.9687096989428244,0.9222859746121703,0.8564271512882076
2019-09-30,1.5261184206618261,0.8478760703688246,0.8606345969096967,0.8478760703688246,0.8478760703688246,0.9587495926842325,0.9102310164108794,0.8478760703688246
2019-10-01,1.546339557549646,0.8581697643895192,0.8742366275623963,0.8581697643895192,0.8581697643895192,0.9697250073750323,0.9230715863864203,0.8581697643895192
2019-10-02,1.5432814339588383,0.8511877847665713,0.8683174576831064,0.8511877847665713,0.8511877847665713,0.9616235203430056,0.9206841147032462,0.8511877847665713
2019-10-03,1.5133532051732155,0.8370122640296236,0.8525538070011575,0.8370122640296236,0.8370122640296236,0.9422508424277306,0.9024317610097158,0.8370122640296236
2019-10-04,1.5178444793924137,0.8369937528919751,0.8557853189323827,0.8369937528919751,0.8369937528919751,0.9422260492750612,0.9029056808359333,0.8369937528919751
2019-10-07,1.520831007853485,0.8368019877711772,0.8519558617842672,0.8368019877711772,0.8368019877711772,0.9398580358536273,0.9004185186702532,0.8368019877711772
2019-10-08,1.539029806463264,0.8466165742319587,0.8605567459523927,0.8466165742319587,0.8466165742319587,0.9510384142248919,0.9099543893914466,0.8466165742319587
2019-10-09,1.5368995630086981,0.8433084496064495,0.8602080097810527,0.8433084496064495,0.8433084496064495,0.9511086555511894,0.9102800263217529,0.8433084496064495
2019-10-10,1.5304292206359686,0.8433417956098511,0.857872316973901,0.8433417956098511,0.8433417956098511,0.9544802562253344,0.9121606242604658,0.8433417956098511
2019-10-11,1.5389987667602967,0.851056985285129,0.866580757544388,0.851056985285129,0.851056985285129,0.9680448595403652,0.9242652076441406,0.851056985285129
2019-10-15,1.5647690782766315,0.8608555567353963,0.8817629035401263,0.8608555567353963,0.8608555567353963,0.9850277653798286,0.9369406865126061,0.8608555567353963
2019-10-16,1.5732579318037283,0.8668361212309926,0.8914069924549658,0.8668361212309926,0.8668361212309926,0.9901038425598694,0.9419161090449713,0.8668361212309926
2019-10-17,1.5689354012756618,0.8629752388522645,0.8877490783612024,0.8629752388522645,0.8629752388522645,0.9871543213954064,0.9378389490423371,0.8629752388522645
2019-10-18,1.5725058064467137,0.859937117872087,0.8896212957488523,0.859937117872087,0.859937117872087,0.9898199646781674,0.9384242857149873,0.859937117872087
2019-10-21,1.5815790439298503,0.8643302345650706,0.8939762627716129,0.8643302345650706,0.8643302345650706,0.9953476366323671,0.9451543964934349,0.8643302345650706
2019-10-23,1.5941238645440325,0.8728443441156917,0.8974893314562825,0.8728443441156917,0.8728443441156917,1.0001574133183795,0.9527692796959658,0.8728443441156917
2019-10-24,1.6004321034914022,0.8769319843469063,0.9039796736992598,0.8769319843469063,0.8769319843469063,1.0047401434063739,0.9538407510849902,0.8769319843469063
2019-10-25,1.6091751071720077,0.8767972415445637,0.9054816831658621,0.8767972415445637,0.8767972415445637,1.004302074402568,0.9543266253759444,0.8767972415445637
2019-10-28,1.61180766013889,0.8779339197281859,0.9080757916583199,0.8779339197281859,0.8779339197281859,1.0080993108298968,0.9559303512579076,0.8779339197281859
2019-10-29,1.6254082948036233,0.8833058396946452,0.915009886886067,0.8833058396946452,0.8833058396946452,1.0152382843764742,0.964580704407432,0.8833058396946452
2019-10-30,1.6299786094523392,0.8893722605779336,0.9147009453107278,0.8893722605779336,0.8893722605779336,1.0077994294557708,0.9620628660352064,0.8893722605779336
2019-10-31,1.6293134390141215,0.8874843847472598,0.9116466812812727,0.8874843847472598,0.8874843847472598,1.0106272772565037,0.9630680377660398,0.8874843847472598
2019-11-01,1.625878296458905,0.8845896549162388,0.9087824700948374,0.879489888637854,0.8850934737762022,1.0117345888927227,0.9583490966105698,0.8842948376536783
2019-11-05,1.652387520262438,0.9014665632267981,0.9261209482658109,0.8963378483650215,0.9039589432957618,1.0288681398285324,0.9740759801047405,0.9019553987283209
2019-11-06,1.654242402936358,0.9060888709198652,0.9308696723544299,0.9001391614704374,0.9076136875392425,1.033922418295379,0.9777182189581012,0.9066226633823566
2019-11-07,1.6589188567715027,0.9065619872167517,0.9313557280012907,0.8998940513899469,0.9084099595998161,1.0341152528363284,0.9772034511437836,0.9069445811438458
2019-11-08,1.6632567305814454,0.912568940025942,0.9375269661356502,0.905094490268265,0.914371843635677,1.0433547779019197,0.9821620816741214,0.9124630215253071
2019-11-11,1.6679808188050067,0.9174049001121358,0.9424951858384087,0.9122147486166128,0.9183408154925776,1.0451226463232457,0.9882563140185936,0.9167327326586694
2019-11-12,1.6752427511804606,0.9216664850646891,0.9468733217098565,0.9183597495594567,0.9226998572217556,1.0489355136899914,0.9920556095715702,0.9221620554122166
2019-11-13,1.6629326598119574,0.914639561178629,0.9396542171105079,0.9128259611173521,0.915835640743992,1.038245269071413,0.9844807116653658,0.9149972784236172
2019-11-14,1.6441911262466289,0.9027426672843808,0.9274319527424095,0.9031852820081748,0.9045946553456737,1.0248177932703695,0.9729126045489666,0.9037170329939996
2019-11-15,1.6607340010553895,0.9132152251076356,0.9381909265942231,0.9167553596004161,0.9147463561885902,1.0336962113412456,0.9836783543193237,0.9147270116469657
2019-11-18,1.6649867502842168,0.9100765271240803,0.9349663877467196,0.9146440018788808,0.9127028399515545,1.0323468081001588,0.9828137202328512,0.9116444787998338
2019-11-19,1.6627380690427989,0.9070691003910345,0.9318767103127851,0.9110030667991007,0.9114433683759615,1.0318687107824158,0.9812425917232966,0.9088753811191319
2019-11-20,1.6548438060206974,0.9019722695906123,0.9266404852917025,0.906267611464494,0.9049660443372209,1.019718354428174,0.9764833837974888,0.9037760899875122
2019-11-21,1.652059816035986,0.8996546959608799,0.9242595278882901,0.9039204571944413,0.9020140047814245,1.0177950119797272,0.9745461144655795,0.9018854210982556
2019-11-22,1.6575224063722622,0.9022808102711538,0.9269574643115553,0.9066198715241897,0.9043763977210371,1.0193778172636612,0.9775438948309636,0.9047926841644385
2019-11-25,1.6708117967933163,0.906567622052055,0.9313615169448047,0.911620610009872,0.9094134672299365,1.0305217806690257,0.983620775062036,0.9092911341319673
2019-11-26,1.6723533660305991,0.9058633617445264,0.9306379956846266,0.908857086319025,0.9081664406352605,1.0303948522326505,0.9813514775943275,0.9071106502542328
2019-11-27,1.6826414770497922,0.9112388465371214,0.9361604956603179,0.9130192476219855,0.9138714274656241,1.035810020033492,0.9883013655136648,0.9126279395903809
2019-11-28,1.675905236790639,0.9058726156849779,0.9306475027129022,0.9094404953874742,0.9093125390042935,1.0336762920997358,0.986560009521451,0.9069532229690253
2019-11-29,1.6731477008004905,0.9012138823168927,0.9258613567363674,0.9051421695659969,0.9051389851057836,1.031354088076507,0.9819685843944617,0.9023254549814638
2019-12-02,1.6867251154599077,0.9106240191510713,0.9355288532400484,0.9154703027260884,0.9150027977339971,1.0413571544476188,0.9922026928856097,0.9118251826637859
2019-12-03,1.6793155221779987,0.904307644338725,0.9290397306597574,0.9104343723276223,0.9084151357456718,1.0349686788121464,0.98648747923312,0.9055725527960968
2019-12-04,1.6792461032522454,0.9048146403932503,0.9295605926483632,0.9106261537475402,0.9085761366437364,1.034468031796604,0.9881931512235601,0.9064751651367807
2019-12-05,1.6880518797199333,0.9150305472403332,0.9400558963263491,0.9223785492641737,0.9189518712541006,1.0460458422012533,0.9983631692226194,0.9174692821971164
2019-12-06,1.6959830117330426,0.9184268450880085,0.94354508018695,0.9289335547147233,0.9219605616176796,1.0506311950342107,1.0040589689887414,0.9204933493309226
2019-12-09,1.7053969474831827,0.9265636737735932,0.951904444588882,0.9348013452963441,0.9304243098915664,1.0589772581098225,1.0123527987536103,0.9281340857805441
2019-12-10,1.708444552643416,0.927344016183259,0.952706128735463,0.9374928227846825,0.9308374723698346,1.055966015998424,1.0126619864178892,0.9288503601717591
2019-12-11,1.7025190287923202,0.9268747150895709,0.9522239926345377,0.9389294365127988,0.931187963430718,1.0510209390145224,1.0111169719832092,0.9286099941385704
2019-12-12,1.6959535982441583,0.9243234925326675,0.9496029961938279,0.9379049200828965,0.9296220575614356,1.0491096238684112,1.0076318736269902,0.9266037722196129
2019-12-13,1.7139991052083547,0.9371811419350211,0.9628122919599994,0.9505281399699695,0.9419647258693684,1.0608859686800032,1.020259913004678,0.939378242546034
2019-12-16,1.71141144928578,0.9338620406139169,0.9594024158888468,0.9486911089641537,0.9389444681772797,1.0568124346765806,1.0186436882489691,0.935789523718269
2019-12-17,1.7221589362681098,0.9362936517661448,0.961900529649222,0.9529378067966726,0.9415023579679495,1.0579054223950954,1.021821067995762,0.9379302690489502
2019-12-18,1.710686769420705,0.9304933208959896,0.9559415643976488,0.9441930172034522,0.9349021919728052,1.0540090445615529,1.0166146517606964,0.9325392229716051
2019-12-19,1.7095125048705397,0.9299222504710214,0.955354875656133,0.9431513575718989,0.9340988021203079,1.0528801411730242,1.0152246502077056,0.9319080359692
2019-12-20,1.7151938195570338,0.9284360349321915,0.9538280133183645,0.9411316765784682,0.9322854392492443,1.051725696822587,1.0127845135349585,0.9305964045380568
2019-12-23,1.7086123713367387,0.9224223201873445,0.9476498283148499,0.9350302047840273,0.9272166842337495,1.0451528124125586,1.0066017604522428,0.9244390710660468
2019-12-24,1.7100143248102535,0.9190418941035322,0.9441769502980807,0.9304967194546179,0.9250532951147988,1.0412764543748871,1.0028064382080724,0.9213959588745663
2019-12-25,1.700424865704718,0.9129663453195397,0.9379352401442115,0.9261267743041283,0.9183985537531972,1.0357432059364862,0.997896381016955,0.915140060358263
2019-12-26,1.7144703044209209,0.92039457879236,0.94556662982456,0.934212491443096,0.9252218693339596,1.0449813228920537,1.0053962494215596,0.9226053479100246
2019-12-27,1.7245233546728749,0.9232620138475348,0.9485124869208935,0.9366765958091737,0.9280228610430048,1.0496007971376289,1.0085351178108755,0.9254806858472269
2019-12-30,1.712549992989189,0.9180852563110703,0.9431941492318598,0.9310614094048021,0.9223053220054763,1.041565617586056,1.0019863262577666,0.9199835882185087
2020-01-06,1.6874668552455214,0.9067834534353387,0.9315832511427287,0.9210559179043953,0.9104511323994239,1.028552711863394,0.9909661368681285,0.908875480507946
2020-01-07,1.714397795531929,0.9176054505198618,0.9427012211383908,0.9321529389538409,0.922042774958341,1.0409687828794527,1.0029313486870262,0.9195235396323695
2020-01-08,1.6844838716009394,0.9022329679929254,0.9269083135855191,0.9185997455638524,0.9056923211778142,1.0275814166336887,0.987019467247836,0.9041194455773224
2020-01-09,1.7126921307497416,0.9129834137877278,0.9379527754212686,0.9293410367329424,0.9154990222504189,1.040052807310733,0.9978795504580553,0.9150757639341288
2020-01-10,1.7161951478545143,0.91226964385588,0.9372194844561991,0.9266691051383968,0.9142065540643495,1.037655339276585,0.9969708559162633,0.9142845805509721
2020-01-14,1.7155355184518106,0.9111756253102622,0.936095545383782,0.9272064497625336,0.9118075445753345,1.0355433295322678,0.996942135623587,0.9135764612258752
2020-01-15,1.7129709508118318,0.907610053681707,0.9324324582406193,0.9224241416874861,0.9081330088370075,1.0335847115369257,0.9923583636808346,0.9096714384475842
2020-01-16,1.7096552844889685,0.9070781789183435,0.93188603713051,0.9219457488461952,0.9068320006231824,1.0319906156206369,0.9921165069819109,0.9094088581170883
2020-01-17,1.714739886731008,0.9159338795187546,0.9409839340156188,0.928726978150044,0.9166716712851919,1.0397450885217194,0.9997666870818369,0.9186389266887723
2020-01-20,1.7241248201870683,0.9224405278115789,0.9476685339029544,0.9364046172272195,0.9235650615309228,1.0471699203915148,1.006466223852137,0.9252873795251497
2020-01-21,1.71891313166399,0.9199585216917444,0.9451186469131643,0.9351505227576629,0.9209375528115084,1.044153160328813,1.0038577856746582,0.9224313285078359
2020-01-22,1.7276216659716075,0.9237599325686804,0.9490240233183569,0.9375229241870092,0.9237360983547149,1.0474463632351159,1.0059644058147736,0.9251494729548848
2020-01-23,1.7106149813794478,0.9140958193311226,0.9390956043610544,0.9272686502790647,0.9140460687353367,1.0379368779852562,0.9968919306275147,0.9158575904311961
2020-01-24,1.7015299935774013,0.9109488036507238,0.9358625203343927,0.9280953767825628,0.9109390604867709,1.0341643242222829,0.9949173220195301,0.913509387131349
2020-01-27,1.6677177807605492,0.8989556932410036,0.9235414080065555,0.9178582843410027,0.8973953340999407,1.0214810955093068,0.984274399209937,0.9015544988365928
2020-01-28,1.6590203286621428,0.8913711371207244,0.9157494203801425,0.9083640845067712,0.8892143894956588,1.014263910452594,0.9767054955203848,0.8941499693748304
2020-01-29,1.659322245602123,0.8949812391338897,0.9194582557780981,0.913406334362998,0.8934091882142567,1.017791754697293,0.9827008990201183,0.8980451715849185
2020-01-30,1.6289679875180427,0.885019178102659,0.9092237403947426,0.9010585694525278,0.882504738724772,1.0016635688788187,0.9710508206016544,0.8886065398029542
2020-01-31,1.6414235128337684,0.8906961458989715,0.9150559686916813,0.9079930023716571,0.888069751842975,1.0068232716051133,0.9760546213002076,0.8939692562054307
2020-02-03,1.6261484679760025,0.8795637482682577,0.9036191089446882,0.8975439227717573,0.8787001776397751,0.9955700703093291,0.9659473446187157,0.8827375506609351
2020-02-04,1.6449447378306674,0.8832919645501949,0.9074492889416129,0.9015934082712054,0.8825729066828945,0.9962401027504192,0.970187247777218,0.8866461166751831
2020-02-05,1.6632564215822747,0.8862276950088568,0.9104653092657575,0.9084237177166723,0.8861437227442243,1.003536919747535,0.9755022416565531,0.8897470372496873
2020-02-06,1.6919856227180987,0.9022436760206592,0.926919314469194,0.9208266068959466,0.9025451307132701,1.016156807776975,0.9951475119236094,0.9055311009813574
2020-02-07,1.6836585374821555,0.901784734371331,0.926447821135095,0.9186264936510988,0.9003466070862173,1.0139048929003334,0.9933248087948902,0.9048143961484095
2020-02-10,1.6697199996149379,0.8903862056111943,0.9147375517864613,0.9075638082845835,0.8884211720252374,1.0011929340646004,0.9855507823689698,0.8937009675851952
2020-02-12,1.6674860574541592,0.8871532371036922,0.9114161641920464,0.9016005605987114,0.8851260773744385,0.9894552721834254,0.9780681282469575,0.8892261531188176
2020-02-13,1.665572098393267,0.8889570585309049,0.913269318683648,0.9063133058812426,0.886639795379019,0.989046823663302,0.9810051532297683,0.8910897680496734
2020-02-14,1.6538350672756434,0.8860416936017144,0.9102742208698165,0.9021368003792657,0.8839483840289158,0.9791097322058322,0.9812886889188438,0.8881376721153358
2020-02-17,1.6289104460480603,0.8794306017772235,0.9034823210042755,0.8953088129535839,0.87736627976231,0.971579129443017,0.9728867872288153,0.8811403579965302
2020-02-18,1.6037097527638609,0.8745304119721939,0.8984481149515605,0.8900437509139479,0.8722901075798073,0.9640838527072527,0.9645737546942835,0.8764104777843797
2020-02-19,1.6116242699415193,0.8733863997978517,0.8972728149649065,0.8897336564963884,0.8715830517622616,0.9609863579639233,0.9610741388728676,0.8758075148069695
2020-02-20,1.6078664805936478,0.8746914174239343,0.8986135237728351,0.8903209395926113,0.8731363666435048,0.9578773873553368,0.9648400279108836,0.8767885639735782
2020-02-21,1.6041369193574704,0.8736201501136815,0.8975129581637612,0.8909347640487568,0.8727857796957205,0.9588220794462857,0.9656519566612985,0.8752903919228499
2020-02-25,1.5412704665961274,0.8467756248069143,0.8699342566932841,0.864255068425367,0.8445509811201081,0.9295142237933952,0.9374080429957604,0.8491799648305962
2020-02-26,1.5299705675437785,0.8421905740950122,0.8652238085342819,0.860999128656331,0.8397419746359414,0.9272454590621021,0.938017031352621,0.8443854131894701
2020-02-27,1.486088712437819,0.8223491244609797,0.8448397112203859,0.8425432040527253,0.8201541034625925,0.9060029535130733,0.9233789919011239,0.8250609810324928
2020-02-28,1.4209524598174308,0.7979124646204556,0.8197347283988973,0.8150413736316792,0.7958260705138832,0.8869521939208802,0.8883074908007607,0.7971731226697542
2020-03-02,1.4587819960171102,0.8001090803556224,0.8219914198066699,0.8150325770367347,0.7978962924709742,0.8927110039241661,0.892297048010724,0.7997203977301107
2020-03-03,1.4330480991724504,0.7920602330842387,0.8137224430398131,0.809216439339284,0.788663716984637,0.8822472902466696,0.8837542461840088,0.7909868825346319
2020-03-04,1.431784418939911,0.7908616388644024,0.8124910682326464,0.8093330561238079,0.7870744661799548,0.8815901688410993,0.8809122375219959,0.7891194261547558
2020-03-05,1.4354658025172196,0.7933045678904983,0.8150008094016317,0.8129232228159556,0.7892021002525026,0.8834706612861818,0.8831027069023641,0.7914184133798948
2020-03-06,1.3837968269846186,0.7685630339950047,0.7895826144651208,0.7902869619647028,0.7641103620594625,0.8539632568037171,0.8610458051323425,0.7667342126568473
2020-03-09,1.294268374903091,0.723451726921947,0.743237549447441,0.7472304071081368,0.72041044944765,0.8017357674515636,0.8141243850340791,0.7216043164147434
2020-03-10,1.3147765603487025,0.7273059929045387,0.7471972265028931,0.7493288420662342,0.7224265824130321,0.8079728402796191,0.8184403399999008,0.7247277894762483
2020-03-11,1.2875382538543978,0.7206247742850769,0.740333281930974,0.7430151258758012,0.7165861674238201,0.801701879983844,0.809353760355423,0.7179494002004084
2020-03-12,1.2273631656226862,0.689571651803331,0.708430881539698,0.7090735180813754,0.6856818202053486,0.7649463364281428,0.7760472657998323,0.6866375453136624
2020-03-13,1.1575312567256386,0.655108625105068,0.6730253187957415,0.6770678101839206,0.6518094576464645,0.7276507388907125,0.738449050608293,0.6534004345510689
2020-03-16,1.1439547286548442,0.6405902118745668,0.6581098386472405,0.6641972532861625,0.6370086673290095,0.7119249869533691,0.7265953002845617,0.6405470193935477
2020-03-17,1.1916336535783463,0.6545772901006536,0.672479452206554,0.6788085118425567,0.6521173410185711,0.727374114114278,0.7471797797494476,0.6532583040606018
2020-03-18,1.1823981301602227,0.6498075563941601,0.6675792701216843,0.669174890708122,0.6466162968282331,0.7200626147933036,0.743838667984471,0.6467786153201596
2020-03-19,1.1854334125192105,0.6511598244125845,0.6689685215821598,0.6661389988864035,0.6490217395359313,0.7173183255250785,0.7459410854954823,0.6493796629581069
2020-03-23,1.2086630499528095,0.6533226242866906,0.6711904722922855,0.6751763097179508,0.6482062101110131,0.728929872478863,0.7514840409532725,0.651614110658898
2020-03-24,1.2585625793153228,0.6809244944993483,0.6995472314423473,0.7042913710408001,0.6757585220881803,0.7589341797677283,0.7766240932007189,0.6794397964550184
2020-03-25,1.3384966302677768,0.7267397327281059,0.7466154795663391,0.7523352988733641,0.7218005445248885,0.8113012863717672,0.8231301819781084,0.7261429160240352
2020-03-26,1.3207729509624284,0.7107593742300345,0.7301980711237167,0.7389562533904315,0.7070676477972312,0.7910134958368656,0.808138495758706,0.7102800072758468
2020-03-27,1.376518199665765,0.7379805512301264,0.7581637254082161,0.7695961127868174,0.7342697898518729,0.8216441386893988,0.8396475891511695,0.7374906222480715
2020-03-30,1.364248629212052,0.7344484978738096,0.7545350732350634,0.7680302519708974,0.7308046235506132,0.8112705466564,0.8378216683799998,0.7338444244352985
2020-03-31,1.3429818809579932,0.7160532897254671,0.7356367709476119,0.7473792250753792,0.7120303558483345,0.7886184253410995,0.8169167997157137,0.715870693882696
2020-04-01,1.2907358540333158,0.6830000716465725,0.7016795739542044,0.7098930711760809,0.6788055620087217,0.7569999332294681,0.7836129995951404,0.6830800540707639
2020-04-02,1.2601045321430873,0.6607952167783391,0.6788674341749286,0.6891030334048228,0.6569848363002768,0.7399689481647328,0.7639104860512154,0.6615729799174106
2020-04-03,1.2392147602478825,0.6540267481653655,0.6719138533923906,0.6866081247950984,0.6481261574054201,0.7340587565831647,0.76011086738612,0.6554257289818619
2020-04-06,1.2869856099466885,0.6753230426441652,0.6937925843867556,0.705731855474373,0.6692788876480735,0.756539561263223,0.7805557134738037,0.675229532113972
2020-04-07,1.3233625167178436,0.692159975259229,0.7110899935591327,0.7209429661215087,0.6863103864285746,0.7744614342633647,0.7976772527606392,0.6929733536888887
2020-04-08,1.3448854295533266,0.7039532506002898,0.723205805490002,0.7316741737653911,0.6966918843400259,0.7757268761928982,0.8070542649158323,0.7044625552245721
2020-04-09,1.3519601276899909,0.7065840767096324,0.7259085825762486,0.7327796222868934,0.7013625923701857,0.783051570483784,0.804001062531241,0.7068111979669476
2020-04-10,1.3674916553010574,0.7167677086843406,0.736370728690074,0.7444801554118796,0.7119405390421037,0.7970347955965245,0.8163565968125566,0.716545688653639
2020-04-13,1.3446299982345815,0.6997524675165558,0.718890134369555,0.7257195970334348,0.694817626086008,0.7817848298077684,0.8006864683969935,0.6991776883232189
2020-04-14,1.3705734565932428,0.7041476777391535,0.7234055500546464,0.7280171817203943,0.7003510427536427,0.7869511632608307,0.8054525442322716,0.7021738492005949
2020-04-15,1.3562660923617973,0.6974350213178786,0.7165093078823344,0.7213770199231009,0.6927721925117577,0.7755681273414367,0.7990253323052086,0.6964053275826585
2020-04-16,1.369891716672832,0.6956872369147741,0.7147137229823539,0.7215139599776834,0.6908802597899253,0.7730851566660472,0.7990348665708998,0.6941887967915324
2020-04-17,1.3830528641989672,0.7040753404341686,0.7233312343825843,0.7302768618034309,0.6999335971901858,0.7805146986407944,0.8066270930937356,0.7029836772870998
2020-04-20,1.3861455171015558,0.6996555788240978,0.7187905958493304,0.7227685085414445,0.695268831754141,0.7791648618838416,0.8015074957252379,0.6986003997410458
2020-04-21,1.3631554767312746,0.6923099582238209,0.7112440784371058,0.7144185378539173,0.6865679363453073,0.7722439036481086,0.7935377083279065,0.6911170084709332
2020-04-22,1.346933294270487,0.6857162115315774,0.7044699980792203,0.710346028549869,0.679486538965601,0.7616476698988317,0.789867077019117,0.6847470706432296
2020-04-23,1.3789009472007794,0.7025363476847024,0.7217501514199417,0.7272207196861082,0.6973231352402034,0.7791646655533357,0.8067705544604644,0.7016874437166701
2020-04-24,1.3750982013485518,0.7009162215379534,0.7200857161268938,0.727597793302245,0.6952351703197046,0.7800400994612456,0.8070256733250318,0.7000250602520378
2020-04-27,1.4011431161234655,0.7135071210331572,0.7330209665906249,0.7407086890792114,0.7084616378170496,0.7960210717545977,0.8186202195104187,0.7129250450270168
2020-04-28,1.4102201696020074,0.7133632351970677,0.732873145592712,0.7369728044293729,0.7083672794190534,0.7979185803333065,0.8140573537162152,0.7123612051541243
2020-04-30,1.434126740011554,0.7272357912304254,0.7471251048694884,0.7496093336564499,0.7245150747320828,0.8150501930410541,0.8246145413009652,0.7260755166442124
2020-05-01,1.4041615753047658,0.7088553499103176,0.7382384974936728,0.7319642002379111,0.7049522046603772,0.7956686685665305,0.8070804063681676,0.7078919822758363
2020-05-07,1.4119780867344174,0.7040964288137462,0.74236361991511,0.7288475932135645,0.7010265197562614,0.7851334155404974,0.8025503514409033,0.7044147067341238
2020-05-08,1.4444411861256679,0.7307283865466004,0.7458359274867411,0.7587805096880299,0.7277024659974886,0.8053467504405233,0.8266738479557915,0.7310043001551342
